City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Vardo,NO,2022-01-29 01:58:38,70.3705,31.1107,32.07,57,100,21.03
295,Sisimiut,GL,2022-01-29 01:58:39,66.9395,-53.6735,19.76,86,100,32.86
296,Melukote,IN,2022-01-29 01:58:39,12.6589,76.6506,58.73,90,8,7.76
297,Paamiut,GL,2022-01-29 01:58:39,61.994,-49.6678,22.55,88,100,23.2
298,Honiara,SB,2022-01-29 01:55:40,-9.4333,159.95,80.19,83,100,4.41
299,Naze,JP,2022-01-29 01:58:40,28.3667,129.4833,54.52,80,100,10.09
300,Lebanon,US,2022-01-29 01:58:40,36.2081,-86.2911,30.42,75,100,18.41
301,Payo,ID,2022-01-29 01:55:34,-3.7508,103.6372,79.12,82,97,2.64
302,Vestmanna,FO,2022-01-29 01:58:41,62.1564,-7.1664,38.32,93,100,16.11
303,Belur,IN,2022-01-29 01:58:42,13.1667,75.8667,59.25,92,25,5.1
304,Dondo,MZ,2022-01-29 01:58:42,-19.6094,34.7431,71.47,96,71,3.98
305,Pokrovsk,UA,2022-01-29 01:58:43,48.282,37.1758,29.88,96,100,13.11
306,Guerrero Negro,MX,2022-01-29 01:58:43,27.9769,-114.0611,66.79,38,6,4.0
307,Igrim,RU,2022-01-29 01:58:43,63.1906,64.4162,-10.89,99,91,4.63
308,Kenora,CA,2022-01-29 01:58:44,49.8167,-94.4337,2.37,71,40,3.44
309,Vanimo,PG,2022-01-29 01:58:44,-2.6741,141.3028,83.16,73,95,3.76
310,Salalah,OM,2022-01-29 01:55:31,17.0151,54.0924,68.52,52,25,5.03
311,Dunedin,NZ,2022-01-29 01:58:45,-45.8742,170.5036,68.02,62,100,5.37
312,Mount Isa,AU,2022-01-29 01:58:45,-20.7333,139.5,76.77,100,100,12.66
313,Changji,CN,2022-01-29 01:58:46,44.0167,87.3167,-3.21,84,75,2.24
314,Havoysund,NO,2022-01-29 01:58:46,70.9963,24.6622,20.28,78,97,8.55
315,Gogrial,SS,2022-01-29 01:58:47,8.5332,28.1004,66.34,23,21,5.64
316,Umbauba,BR,2022-01-29 01:58:47,-11.3833,-37.6578,74.3,93,100,4.0
317,Nabire,ID,2022-01-29 01:58:48,-3.3667,135.4833,84.74,68,95,3.33
318,Souillac,MU,2022-01-29 01:58:48,-20.5167,57.5167,77.38,94,75,4.61
319,Yilan,TW,2022-01-29 01:58:49,24.757,121.753,62.46,94,100,5.23
320,Torrijos,ES,2022-01-29 01:58:49,39.9819,-4.2835,42.55,37,0,8.25
321,Huancavelica,PE,2022-01-29 01:58:49,-12.7667,-74.9833,39.06,89,100,1.07
322,Tuzamapan,MX,2022-01-29 01:58:50,19.4,-96.85,62.55,83,74,7.16
323,Roald,NO,2022-01-29 01:56:52,62.5833,6.1333,44.74,93,100,21.85
324,Gigmoto,PH,2022-01-29 01:59:51,13.7796,124.39,81.68,80,97,5.28
325,Baoro,CF,2022-01-29 01:59:51,5.6667,15.9667,66.51,27,70,7.11
326,Senekal,ZA,2022-01-29 01:59:52,-28.3197,27.6208,59.83,79,43,14.23
327,Agropoli,IT,2022-01-29 01:59:52,40.3469,14.9966,47.75,76,4,9.26
328,Eyl,SO,2022-01-29 01:59:53,7.9803,49.8164,71.85,76,100,15.79
329,Honjo,JP,2022-01-29 01:59:53,36.2333,139.1833,45.68,34,97,2.42
330,Yerbogachen,RU,2022-01-29 01:56:51,61.2767,108.0108,-22.2,100,98,4.23
331,Liverpool,GB,2022-01-29 01:57:10,53.4106,-2.9779,53.76,84,100,1.99
332,Caraballeda,VE,2022-01-29 01:59:54,10.6112,-66.8522,80.67,78,40,4.61
333,Okhotsk,RU,2022-01-29 01:59:54,59.3833,143.3,12.81,77,100,16.82
334,Oistins,BB,2022-01-29 01:59:55,13.0667,-59.5333,75.51,83,40,9.22
335,Aksu,CN,2022-01-29 01:58:04,41.1231,80.2644,20.44,55,85,1.74
336,Atambua,ID,2022-01-29 01:59:55,-9.1061,124.8925,79.39,77,100,8.5
337,Reconquista,AR,2022-01-29 01:59:56,-29.15,-59.65,72.55,41,0,9.89
338,Urgut,UZ,2022-01-29 01:59:56,39.4022,67.2431,28.02,80,50,7.47
339,Akureyri,IS,2022-01-29 01:59:57,65.6835,-18.0878,26.53,86,100,25.32
340,Harper,LR,2022-01-29 01:59:57,4.375,-7.7169,79.12,81,93,5.59
341,Omboue,GA,2022-01-29 01:59:58,-1.5746,9.2618,77.11,87,98,6.49
342,Mahanoro,MG,2022-01-29 01:59:58,-19.9,48.8,69.24,85,0,4.81
343,Camacupa,AO,2022-01-29 01:59:59,-12.0167,17.4833,61.5,98,100,3.27
344,Kavaratti,IN,2022-01-29 01:59:59,10.5669,72.642,80.67,71,7,10.38
345,Porto Belo,BR,2022-01-29 01:59:59,-27.1578,-48.5531,72.97,83,100,6.8
346,Skibbereen,IE,2022-01-29 02:00:00,51.55,-9.2667,51.6,89,100,21.39
347,Trelew,AR,2022-01-29 02:00:00,-43.249,-65.3051,70.54,66,80,15.05
348,Singkang,MY,2022-01-29 02:00:01,2.1006,102.7994,81.81,67,66,3.6
349,Pemberton,CA,2022-01-29 02:00:02,50.3164,-122.8027,28.74,87,70,1.97
350,San Policarpo,PH,2022-01-29 02:00:03,12.1791,125.5072,81.01,82,100,6.35
351,Sorland,NO,2022-01-29 02:00:04,67.667,12.6934,33.39,68,100,30.53
352,Itarema,BR,2022-01-29 02:00:05,-2.9248,-39.9167,73.8,80,100,5.44
353,Siguiri,GN,2022-01-29 02:00:06,11.6667,-9.5,76.03,18,3,3.02
354,Huarmey,PE,2022-01-29 02:00:08,-10.0681,-78.1522,70.72,82,100,8.5
355,Kualakapuas,ID,2022-01-29 02:00:09,-3.0091,114.3876,80.76,81,100,1.99
356,Broken Hill,AU,2022-01-29 02:00:10,-31.95,141.4333,84.04,47,0,8.75
357,Grand Gaube,MU,2022-01-29 02:00:11,-20.0064,57.6608,77.38,84,2,3.0
358,Aquiraz,BR,2022-01-29 02:00:12,-3.9014,-38.3911,76.21,87,100,8.88
359,Abha,SA,2022-01-29 02:00:13,18.2164,42.5053,51.64,92,61,6.58
360,Asosa,ET,2022-01-29 02:00:13,10.0667,34.5333,60.49,46,0,6.53
361,La Libertad,EC,2022-01-29 02:00:14,-2.2333,-80.9,74.79,85,100,4.14
362,Manicore,BR,2022-01-29 02:00:15,-5.8092,-61.3003,72.27,98,100,2.24
363,Arrecife,ES,2022-01-29 02:00:15,28.963,-13.5477,64.47,68,75,17.27
364,Jiuquan,CN,2022-01-29 02:00:17,39.7432,98.5174,20.93,38,3,2.04
365,Kargil,IN,2022-01-29 02:00:17,34.5667,76.1,-18.04,91,53,2.59
366,Westport,US,2022-01-29 02:00:18,41.1415,-73.3579,31.75,90,100,5.01
367,Tuatapere,NZ,2022-01-29 02:00:18,-46.1333,167.6833,70.83,39,100,3.09
368,Guadalupe Y Calvo,MX,2022-01-29 02:01:19,26.1,-106.9667,41.68,57,56,5.86
369,Puerto Madryn,AR,2022-01-29 01:59:58,-42.7692,-65.0385,81.28,40,38,5.77
370,Bayir,TR,2022-01-29 02:01:20,37.2687,28.2167,23.52,67,25,2.53
371,Santa Rosa,PH,2022-01-29 01:56:41,14.3122,121.1114,88.11,78,11,1.61
372,Alofi,NU,2022-01-29 02:01:20,-19.0595,-169.9187,81.93,74,45,11.01
373,Koungou,YT,2022-01-29 02:01:21,-12.7336,45.2042,78.51,83,0,6.91
374,Vada,NL,2022-01-29 02:01:21,51.97,5.6667,45.9,95,100,14.97
375,Ulaanbaatar,MN,2022-01-29 02:00:13,47.9077,106.8832,-4.0,90,100,2.17
376,Nara,JP,2022-01-29 02:01:22,34.6851,135.8049,45.68,48,100,6.35
377,Touros,BR,2022-01-29 02:01:22,-5.1989,-35.4608,77.22,81,100,6.82
378,Dong Hoi,VN,2022-01-29 02:01:23,17.4833,106.6,73.74,84,33,4.59
379,Northam,GB,2022-01-29 02:01:23,51.0333,-4.2167,50.41,98,100,17.43
380,Cockburn Town,TC,2022-01-29 02:01:24,21.4612,-71.1419,77.97,76,1,8.57
381,Atar,MR,2022-01-29 01:56:53,20.5169,-13.0499,69.75,25,100,6.73
382,Progreso,MX,2022-01-29 02:01:24,21.2833,-89.6667,74.1,77,94,22.21
383,Kununurra,AU,2022-01-29 02:01:25,-15.7667,128.7333,87.78,70,75,11.5
384,Boueni,YT,2022-01-29 02:01:25,-12.9025,45.0761,78.78,68,100,3.27
385,Vilnius,LT,2022-01-29 02:01:25,54.6892,25.2798,31.08,80,75,17.27
386,Katsuura,JP,2022-01-29 02:01:26,35.1333,140.3,48.18,81,100,9.22
387,Laguna,US,2022-01-29 02:01:26,38.421,-121.4238,59.5,63,0,1.01
388,Gudari,IN,2022-01-29 02:01:27,19.35,83.7833,57.65,48,20,2.8
389,Lethem,GY,2022-01-29 02:01:27,3.3803,-59.7968,81.18,55,52,9.91
390,San Pedro,PH,2022-01-29 02:01:27,14.35,121.0167,87.35,74,11,2.57
391,Pisco,PE,2022-01-29 02:01:28,-13.7,-76.2167,67.01,85,78,1.07
392,Capao Da Canoa,BR,2022-01-29 01:57:41,-29.7456,-50.0097,71.46,66,91,9.78
393,Baruun-Urt,MN,2022-01-29 02:01:29,46.6806,113.2792,-3.69,85,3,3.29
394,Shache,CN,2022-01-29 02:01:29,38.4167,77.2406,30.7,45,99,2.24
395,Samarai,PG,2022-01-29 02:01:29,-10.6167,150.6667,85.15,65,100,2.17
396,Huilong,CN,2022-01-29 02:01:30,31.8111,121.655,42.04,60,100,11.95
397,Aboisso,CI,2022-01-29 02:01:30,5.4678,-3.2071,75.54,88,65,1.74
398,Honningsvag,NO,2022-01-29 02:01:31,70.9821,25.9704,29.32,57,99,5.82
399,Jatai,BR,2022-01-29 02:01:31,-17.8814,-51.7144,68.13,95,93,4.92
400,Broome,US,2022-01-29 02:01:32,42.2506,-75.833,17.01,83,100,1.99
401,Killybegs,IE,2022-01-29 02:01:32,54.6333,-8.45,52.45,84,76,27.85
402,Lifford,IE,2022-01-29 02:01:33,54.8319,-7.4836,51.3,80,100,18.63
403,Karratha,AU,2022-01-29 02:01:33,-20.7377,116.8463,86.83,51,67,12.53
404,Tazovskiy,RU,2022-01-29 02:01:34,67.4667,78.7,-1.25,98,99,5.12
405,Bilibino,RU,2022-01-29 02:01:34,68.0546,166.4372,-6.52,96,100,4.12
406,La Union,PE,2022-01-29 02:01:34,-5.4,-80.75,75.4,67,100,12.03
407,Fez,MA,2022-01-29 02:01:35,34.0372,-4.9998,44.85,70,0,4.61
408,Tirat Karmel,IL,2022-01-29 02:01:35,32.7617,34.9719,46.96,85,60,6.15
409,Quatre Cocos,MU,2022-01-29 02:01:36,-20.2078,57.7625,77.09,81,7,8.66
410,Gayny,RU,2022-01-29 02:01:36,60.3071,54.3241,8.17,96,100,4.72
411,Vikhorevka,RU,2022-01-29 02:01:37,56.1201,101.1636,-9.76,100,92,1.97
412,Tocopilla,CL,2022-01-29 02:00:22,-22.092,-70.1979,66.94,75,19,2.93
413,Road Town,VG,2022-01-29 02:01:37,18.4167,-64.6167,75.99,71,4,16.22
414,Pangnirtung,CA,2022-01-29 02:01:38,66.1451,-65.7125,-10.55,100,100,2.46
415,Mirnyy,RU,2022-01-29 02:02:38,62.5353,113.9611,-15.2,97,26,6.08
416,Kenai,US,2022-01-29 01:58:41,60.5544,-151.2583,19.74,78,100,15.99
417,Tres Arroyos,AR,2022-01-29 02:02:39,-38.3739,-60.2798,67.08,55,0,12.62
418,Maragogi,BR,2022-01-29 02:02:39,-9.0122,-35.2225,78.4,79,100,9.78
419,Acari,PE,2022-01-29 02:02:40,-15.4311,-74.6158,71.64,73,24,3.6
420,Mayo,US,2022-01-29 02:02:40,38.8876,-76.5119,34.3,93,100,4.0
421,Ilek,RU,2022-01-29 02:02:40,51.5271,53.3831,3.04,96,84,5.12
422,Dingle,PH,2022-01-29 02:01:32,10.9995,122.6711,84.36,70,85,3.8
423,Caxito,AO,2022-01-29 02:02:41,-8.5785,13.6643,74.91,93,100,2.1
424,Puerto Escondido,MX,2022-01-29 02:02:41,15.85,-97.0667,81.43,69,75,0.0
425,Evensk,RU,2022-01-29 02:02:42,61.95,159.2333,17.19,81,100,29.42
426,Banjarmasin,ID,2022-01-29 02:02:42,-3.3244,114.591,80.74,75,100,3.02
427,Port-Cartier,CA,2022-01-29 02:02:43,50.0334,-66.8654,-15.39,95,15,7.78
428,Yumen,CN,2022-01-29 02:02:43,40.2833,97.2,20.17,41,5,7.18
429,Cerea,IT,2022-01-29 02:02:44,45.1921,11.2103,42.84,70,100,1.45
430,Bonavista,CA,2022-01-29 02:02:44,48.6499,-53.1147,30.11,76,71,16.49
431,Angoche,MZ,2022-01-29 02:02:44,-16.2325,39.9086,73.99,92,0,5.37
432,Cabo San Lucas,MX,2022-01-29 02:00:23,22.8909,-109.9124,72.52,61,20,1.01
433,Santo Antonio Do Ica,BR,2022-01-29 02:02:45,-3.1022,-67.9397,74.28,97,88,2.98
434,Najran,SA,2022-01-29 02:02:45,17.4924,44.1277,53.04,32,79,3.33
435,Mehamn,NO,2022-01-29 02:02:46,71.0357,27.8492,23.65,64,100,4.32
436,Bubaque,GW,2022-01-29 02:02:46,11.2833,-15.8333,77.95,63,14,16.42
437,Moreira Sales,BR,2022-01-29 02:01:48,-24.0622,-53.0069,69.96,97,98,8.01
438,Buseresere,TZ,2022-01-29 02:02:47,-3.0236,31.8747,62.24,95,94,3.27
439,Thinadhoo,MV,2022-01-29 02:02:47,0.5333,72.9333,80.29,66,73,9.19
440,Sur,OM,2022-01-29 02:02:48,22.5667,59.5289,68.72,53,0,4.0
441,Asau,RO,2022-01-29 02:02:48,46.4333,26.4,31.28,92,67,4.29
442,Ola,RU,2022-01-29 02:02:48,59.5833,151.2833,14.85,77,87,14.94
443,Tanout,NE,2022-01-29 02:02:49,14.9709,8.8879,57.06,17,0,15.19
444,Storm Lake,US,2022-01-29 02:02:49,42.6411,-95.2097,21.34,67,0,12.66
445,Torbay,CA,2022-01-29 02:02:50,47.6666,-52.7314,29.26,87,52,12.97
446,Muncar,ID,2022-01-29 02:02:50,-8.4333,114.3333,82.63,69,99,1.52
447,Egvekinot,RU,2022-01-29 02:01:36,66.3167,-179.1667,-4.72,83,55,3.67
448,Santiago Del Estero,AR,2022-01-29 01:58:33,-27.7951,-64.2615,72.07,52,0,5.66
449,Lasa,IT,2022-01-29 02:02:51,46.6166,10.7002,32.02,57,51,8.34
450,Pueblo,US,2022-01-29 01:59:18,38.2545,-104.6091,40.91,44,0,5.88
451,Luau,AO,2022-01-29 02:00:55,-10.7073,22.2247,63.34,92,100,3.91
452,Huazhou,CN,2022-01-29 02:02:52,21.6333,110.5833,69.49,72,54,6.76
453,Conde,BR,2022-01-29 02:02:52,-7.2597,-34.9075,78.8,73,100,9.37
454,Chalmette,US,2022-01-29 02:02:53,29.9427,-89.9634,50.0,48,0,1.01
455,Gunnedah,AU,2022-01-29 02:02:53,-30.9833,150.25,85.62,43,0,2.75
456,Oksfjord,NO,2022-01-29 02:02:53,70.2396,22.3479,18.52,92,97,9.24
457,Geraldton,AU,2022-01-29 02:02:54,-28.7667,114.6,100.13,26,0,18.41
458,Quelimane,MZ,2022-01-29 02:02:09,-17.8786,36.8883,72.07,96,13,3.87
459,Chivay,PE,2022-01-29 02:02:55,-15.6383,-71.6011,45.03,74,60,5.48
460,Kemijarvi,FI,2022-01-29 02:02:55,66.7131,27.4306,4.48,97,97,3.78
461,Petatlan,MX,2022-01-29 02:02:56,17.5167,-101.2667,80.4,81,0,2.39
462,Shingu,JP,2022-01-29 02:02:56,33.7333,135.9833,50.77,41,99,2.68
463,Makat,KZ,2022-01-29 02:03:57,47.6469,53.3463,24.21,94,100,14.14
464,Manokwari,ID,2022-01-29 02:03:57,-0.8667,134.0833,82.54,73,56,5.93
465,Grand-Lahou,CI,2022-01-29 02:03:57,5.1367,-5.0242,79.2,85,25,4.61
466,Chicama,PE,2022-01-29 02:03:58,-7.8447,-79.1469,66.74,76,91,5.91
467,Caravelas,BR,2022-01-29 02:03:58,-17.7125,-39.2481,77.04,87,43,7.65
468,Diphu,IN,2022-01-29 02:03:59,25.8333,93.4333,55.24,72,0,0.69
469,Urusha,RU,2022-01-29 02:03:59,54.05,122.9,9.01,62,71,8.57
470,Atherton,GB,2022-01-29 02:03:59,53.5237,-2.4935,53.29,83,100,8.99
471,Takoradi,GH,2022-01-29 02:04:00,4.8845,-1.7554,78.64,84,18,3.36
472,Nisia Floresta,BR,2022-01-29 02:04:00,-6.0911,-35.2086,74.21,84,96,4.5
473,Ayr,GB,2022-01-29 02:04:01,55.4627,-4.6339,52.5,87,100,21.85
474,Padang,ID,2022-01-29 02:01:44,-0.9492,100.3543,84.25,71,88,1.54
475,Rio Cuarto,AR,2022-01-29 02:04:01,-33.1307,-64.3499,65.68,57,0,10.22
476,Kjollefjord,NO,2022-01-29 02:04:02,70.9457,27.3465,22.14,67,100,4.45
477,Hasaki,JP,2022-01-29 02:04:02,35.7333,140.8333,45.28,69,100,6.15
478,Port Arthur,CN,2022-01-29 02:04:03,38.8,121.2667,26.82,45,2,8.43
479,Astana,KZ,2022-01-29 02:04:03,51.1801,71.446,-5.85,77,47,11.18
480,Queenstown,ZA,2022-01-29 02:04:04,-31.8976,26.8753,52.77,90,1,2.84
481,Praia,CV,2022-01-29 02:04:04,14.9215,-23.5087,70.34,68,75,17.27
482,Gizo,SB,2022-01-29 02:04:04,-8.103,156.8419,84.74,69,49,7.72
483,Agadez,NE,2022-01-29 02:01:01,19.75,10.25,52.65,20,0,10.54
484,Fort-Shevchenko,KZ,2022-01-29 02:04:05,44.5086,50.263,34.32,69,100,14.12
485,Iberia,US,2022-01-29 02:01:17,29.9502,-91.7507,46.06,59,0,6.2
486,Beihai,CN,2022-01-29 02:04:06,21.4833,109.1,64.44,81,100,10.4
487,Tombouctou,ML,2022-01-29 02:04:06,20.0,-3.0,65.98,16,81,9.48
488,College,US,2022-01-29 02:04:07,64.8569,-147.8028,4.66,55,75,4.61
489,Coolum Beach,AU,2022-01-29 02:04:07,-26.5333,153.1,82.22,76,27,1.99
490,Sokoni,TZ,2022-01-29 02:04:07,-6.4333,39.55,80.53,74,91,7.76
491,Keflavik,IS,2022-01-29 02:04:08,64.0049,-22.5624,25.23,68,75,20.71
492,Ust-Kulom,RU,2022-01-29 02:04:08,61.6864,53.6902,3.25,97,100,5.12
493,Santa Cruz De La Palma,ES,2022-01-29 02:04:09,28.6835,-17.7642,59.14,67,0,11.5
494,Masuda,JP,2022-01-29 02:04:09,34.6667,131.85,48.34,51,100,11.77
495,Sabha,LY,2022-01-29 02:04:10,27.0377,14.4283,44.92,43,26,7.0
496,Sept-Iles,CA,2022-01-29 02:02:40,50.2001,-66.3821,-9.96,86,8,7.65
497,Grindavik,IS,2022-01-29 02:01:31,63.8424,-22.4338,25.27,68,75,20.71
498,Morant Bay,JM,2022-01-29 02:04:11,17.8815,-76.4093,74.62,79,20,1.41
499,Vychegodskiy,RU,2022-01-29 02:04:11,61.247,46.8984,13.17,90,100,8.19
500,Richards Bay,ZA,2022-01-29 02:04:11,-28.783,32.0377,73.6,83,92,12.88
501,La Rioja,ES,2022-01-29 02:04:12,42.25,-2.5,33.12,65,0,4.92
502,Wadi Musa,JO,2022-01-29 02:04:13,30.3222,35.4793,34.74,84,6,2.73
503,Granger,US,2022-01-29 02:04:13,41.7481,-86.1257,15.39,75,0,0.0
504,Shubarkuduk,KZ,2022-01-29 02:04:14,49.1447,56.4872,16.39,93,100,2.8
505,Fort Nelson,CA,2022-01-29 02:00:37,58.8053,-122.7002,6.44,97,100,2.55
506,Maldonado,UY,2022-01-29 02:01:27,-34.6667,-54.9167,64.22,79,0,4.94
507,Xuddur,SO,2022-01-29 02:04:15,4.1213,43.8894,66.29,85,53,15.68
508,Catuday,PH,2022-01-29 02:04:15,16.2923,119.8062,79.97,72,98,2.71
509,Mikhaylovka,RU,2022-01-29 02:05:16,50.06,43.2379,22.78,96,100,12.75
510,Japura,ID,2022-01-29 02:05:16,-0.3167,102.35,82.0,72,91,0.56
511,Wilmington,US,2022-01-29 02:01:37,34.2257,-77.9447,42.71,62,100,4.61
512,Kokopo,PG,2022-01-29 02:05:17,-4.352,152.2633,85.69,65,97,10.16
513,Along,IN,2022-01-29 02:05:17,28.1667,94.7667,49.69,59,0,1.3
514,Ambon,ID,2022-01-29 02:01:05,-3.6954,128.1814,83.89,69,100,8.43
515,Okha,RU,2022-01-29 02:05:18,53.5739,142.9478,-8.3,88,8,13.65
516,Necochea,AR,2022-01-29 02:05:18,-38.5473,-58.7368,70.03,66,0,11.23
517,Namangan,UZ,2022-01-29 02:05:19,40.9983,71.6726,34.25,69,100,9.22
518,Komsomolskiy,UZ,2022-01-29 02:01:00,40.4272,71.7189,38.12,48,75,4.61
519,Manama,BH,2022-01-29 02:05:19,26.2154,50.5832,60.78,60,3,16.11
520,Puerto Quijarro,BO,2022-01-29 02:05:20,-17.7833,-57.7667,73.35,96,98,2.59
521,Yenagoa,NG,2022-01-29 02:05:20,4.9247,6.2642,75.42,90,94,2.44
522,Manggar,ID,2022-01-29 02:05:21,-2.8833,108.2667,82.81,68,100,5.61
523,Port-Gentil,GA,2022-01-29 02:05:21,-0.7193,8.7815,80.02,83,100,10.6
524,Tahta,EG,2022-01-29 02:05:22,26.7693,31.5021,44.76,55,0,7.38
525,Atikokan,CA,2022-01-29 02:05:22,48.7555,-91.6216,-10.86,100,97,2.64
526,Bumba,CD,2022-01-29 02:05:23,2.1833,22.4667,71.2,55,97,2.13
527,Morgan City,US,2022-01-29 02:05:23,29.6994,-91.2068,46.0,49,0,3.44
528,Aklavik,CA,2022-01-29 02:05:24,68.2191,-135.0107,-25.47,90,6,5.75
529,Port Hardy,CA,2022-01-29 02:00:37,50.6996,-127.4199,46.76,84,100,9.82
530,Shakawe,BW,2022-01-29 02:05:24,-18.3667,21.85,67.55,97,100,4.88
531,Arlit,NE,2022-01-29 02:05:25,18.7369,7.3853,59.56,17,0,6.96
532,Flinders,AU,2022-01-29 02:05:25,-34.5833,150.8552,89.8,69,78,5.99
533,Tarakan,ID,2022-01-29 02:05:25,3.3,117.6333,81.9,78,20,6.91
534,Port Lincoln,AU,2022-01-29 02:01:06,-34.7333,135.8667,69.89,70,99,15.17
535,Nagato,JP,2022-01-29 02:05:26,34.3833,131.2,46.2,46,100,11.72
536,Sao Miguel Do Araguaia,BR,2022-01-29 02:05:27,-13.275,-50.1628,70.14,95,99,4.47
537,Victoria Point,AU,2022-01-29 02:05:27,-27.5833,153.3,88.45,65,46,4.0
538,Jishou,CN,2022-01-29 02:05:27,28.3167,109.7167,36.07,96,99,2.57
539,San Juan,AR,2022-01-29 02:03:28,-31.5375,-68.5364,80.47,46,8,2.64
540,Lodja,CD,2022-01-29 02:03:34,-3.4833,23.4333,70.52,97,100,2.73
541,Rock Sound,BS,2022-01-29 02:05:29,24.9,-76.2,76.15,78,86,18.68
542,Velizh,RU,2022-01-29 02:05:29,55.6056,31.1967,27.18,95,100,11.5
543,Qaqortoq,GL,2022-01-29 02:05:29,60.7167,-46.0333,19.9,90,100,14.14
544,Rawlins,US,2022-01-29 02:05:30,41.7911,-107.2387,34.02,29,0,12.03
545,Shimanovsk,RU,2022-01-29 02:05:30,52.0,127.7,1.9,77,74,10.25
546,Chicontepec,MX,2022-01-29 02:05:31,20.9667,-98.1667,51.06,96,100,7.7
547,Trairi,BR,2022-01-29 02:05:31,-3.2778,-39.2689,73.08,84,100,1.12
548,Muisne,EC,2022-01-29 02:05:31,0.6,-80.0333,74.68,91,97,2.35
549,Amapa,BR,2022-01-29 02:05:32,1.0,-52.0,70.57,99,65,2.04
550,Ugoofaaru,MV,2022-01-29 02:05:32,5.6667,73.0,82.45,68,78,16.55
551,Veliki Preslav,BG,2022-01-29 02:05:33,43.1667,26.8167,34.54,79,24,13.67
552,Krasnyy Kut,RU,2022-01-29 02:05:33,50.95,46.9667,-0.44,100,100,5.08
553,Kopervik,NO,2022-01-29 02:05:34,59.2835,5.3067,46.9,100,100,24.16
554,Lira,UG,2022-01-29 02:06:34,2.235,32.9097,67.5,37,28,1.23
555,Hays,US,2022-01-29 02:03:42,30.0502,-98.0336,48.99,49,0,1.99
556,Det Udom,TH,2022-01-29 02:06:35,14.906,105.0784,85.28,37,31,6.42
557,Aripuana,BR,2022-01-29 02:06:35,-9.1667,-60.6333,72.63,99,100,2.98
558,Tiznit,MA,2022-01-29 02:06:35,29.5833,-9.5,54.73,39,0,27.89
559,Vanavara,RU,2022-01-29 02:06:36,60.34,102.2797,-13.9,100,100,3.22
560,Bay Saint Louis,US,2022-01-29 02:03:00,30.3088,-89.33,45.14,52,0,5.75
561,Tadine,NC,2022-01-29 02:06:36,-21.55,167.8833,80.24,86,100,11.32
